img_url,lote,url,descripcion,apartado,img_desc,lotehead,precio,numerolote
['http://subastas.numismaticaycoleccionismo.es/imagenes/27041_a.jpg'],Lot 1,http://subastas.numismaticaycoleccionismo.es/index/viewBatch/18193/26a-subasta-online-24-05-16,"100 Pesetas. Barcelona 1813. Asignado Imperial Napoleónico. ED.A14. Algo sucio, si no EBC. Muy escaso",JOSÉ BONAPARTE,['100 Pesetas. Barcelona 1813. Asignado Imperial Napoleónico...'],['Lot No 1: 26ª Subasta Online · 24.05.16'],140 €,18193
['http://subastas.numismaticaycoleccionismo.es/imagenes/27042_a.jpg'],Lot 2,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18194/26a-subasta-online-24-05-16,100 Pesetas. Barcelona 1814. Asignado Imperial Napoleónico. ED.A15. Muy escaso. SC-,JOSÉ BONAPARTE,['100 Pesetas. Barcelona 1814. Asignado Imperial Napoleónico...'],['Lot No 2: 26ª Subasta Online · 24.05.16'],155 €,18194
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27039_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27039_b.jpg']",Lot 3,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18195/26a-subasta-online-24-05-16,"100 Reales de vellón. 14 Mayo 1857. Serie A. Con matriz, sin taladrar, sin firmas ni reverso. Pareja correlativa. ED.A117B. Ligeras arrugas del tiempo, si no SC. Muy escaso",BANCO DE ZARAGOZA,"['100 Reales de vellón. 14 Mayo 1857. Serie A...', '100 Reales de vellón. 14 Mayo 1857. Serie A...']",['Lot No 3: 26ª Subasta Online · 24.05.16'],200 €,18195
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27040_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27040_b.jpg']",Lot 4,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18196/26a-subasta-online-24-05-16,"500 Reales de vellón. 14 Mayo 1857. Serie C. Con matriz, sin taladrar, sin firmas ni reverso. Pareja correlativa. ED.A119B. Ligeras arrugas del tiempo, si no SC. Muy escaso",BANCO DE ZARAGOZA,"['500 Reales de vellón. 14 Mayo 1857. Serie C...', '500 Reales de vellón. 14 Mayo 1857. Serie C...']",['Lot No 4: 26ª Subasta Online · 24.05.16'],200 €,18196
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27045_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27045_b.jpg']",Lot 5,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18197/26a-subasta-online-24-05-16,"2000 Reales de vellón. 14 Mayo 1857. Sin serie. Con taladro central y con firmas manuscritas. ED.A121A. Alguna ligera rotura, si no MBC+. Escaso",BANCO DE ZARAGOZA,"['2000 Reales de vellón. 14 Mayo 1857. Sin serie...', '2000 Reales de vellón. 14 Mayo 1857. Sin serie...']",['Lot No 5: 26ª Subasta Online · 24.05.16'],120 €,18197
['http://subastas.numismaticaycoleccionismo.es/imagenes/27043_b.jpg'],Lot 6,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18198/26a-subasta-online-24-05-16,"Pruebas sin terminar (3). 50, 200 y 500 Pesetas. (Emisión 1911). ED.No cataloga. Muy interesante. SC",BANCO DE VALLS,"['Pruebas sin terminar (3). 50, 200 y 500 Pesetas...']",['Lot No 6: 26ª Subasta Online · 24.05.16'],82 €,18198
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27055_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27055_b.jpg']",Lot 7,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18199/26a-subasta-online-24-05-16,50 Pesetas. 1 Junio 1889. Goya. Falso de época. ED.B82F. Interesante. MBC+,BANCO DE ESPAÑA,"['50 Pesetas. 1 Junio 1889. Goya. Falso de época...', '50 Pesetas. 1 Junio 1889. Goya. Falso de época...']",['Lot No 7: 26ª Subasta Online · 24.05.16'],395 €,18199
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27044_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27044_b.jpg']",Lot 8,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18200/26a-subasta-online-24-05-16,25 Pesetas. 24 Julio 1893. Sin serie. Jovellanos. ED.B84. Firma en rev. Escaso. BC,BANCO DE ESPAÑA,"['25 Pesetas. 24 Julio 1893. Sin serie. Jovellanos...', '25 Pesetas. 24 Julio 1893. Sin serie. Jovellanos...']",['Lot No 8: 26ª Subasta Online · 24.05.16'],600 €,18200
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26760_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26760_b.jpg']",Lot 9,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18201/26a-subasta-online-24-05-16,"25 Pesetas. 17 Mayo 1899. Serie C. Quevedo. ED.B90A. Mantiene celo en margen central por ligera rajita, si no EBC. Escaso",BANCO DE ESPAÑA,"['25 Pesetas. 17 Mayo 1899. Serie C. Quevedo...', '25 Pesetas. 17 Mayo 1899. Serie C. Quevedo...']",['Lot No 9: 26ª Subasta Online · 24.05.16'],650 €,18201
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26759_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26759_b.jpg']",Lot 10,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18202/26a-subasta-online-24-05-16,"50 Pesetas. 25 Noviembre 1899. Serie G. Quevedo. ED.B91A. Mantiene celo en margen de reverso (2) por ligeras rajitas, si no MBC. Escaso",BANCO DE ESPAÑA,"['50 Pesetas. 25 Noviembre 1899. Serie G. Quevedo...', '50 Pesetas. 25 Noviembre 1899. Serie G. Quevedo...']",['Lot No 10: 26ª Subasta Online · 24.05.16'],600 €,18202
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27056_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27056_b.jpg']",Lot 11,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18203/26a-subasta-online-24-05-16,"100 Pesetas. 1 Mayo 1900. Serie B. Quevedo. Falso de época. ED.B92F. Rotura en margen inferior, si no EBC. De muy buen arte. Interesante",BANCO DE ESPAÑA,"['100 Pesetas. 1 Mayo 1900. Serie B. Quevedo...', '100 Pesetas. 1 Mayo 1900. Serie B. Quevedo...']",['Lot No 11: 26ª Subasta Online · 24.05.16'],420 €,18203
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26757_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26757_b.jpg']",Lot 12,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18204/26a-subasta-online-24-05-16,"50 Pesetas. 30 Noviembre 1902. Sin serie. Velázquez. ED.B93. Grieta del papel bajo la marca de agua y mancha en rev., si no MBC+. Raro",BANCO DE ESPAÑA,"['50 Pesetas. 30 Noviembre 1902. Sin serie...', '50 Pesetas. 30 Noviembre 1902. Sin serie...']",['Lot No 12: 26ª Subasta Online · 24.05.16'],2700 €,18204
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26758_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26758_b.jpg']",Lot 13,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18205/26a-subasta-online-24-05-16,50 Pesetas. 19 Marzo 1905. Sin serie. Echegaray. ED.B96. Mantiene su apresto original. Raro así. EBC-,BANCO DE ESPAÑA,"['50 Pesetas. 19 Marzo 1905. Sin serie. Echegaray...', '50 Pesetas. 19 Marzo 1905. Sin serie. Echegaray...']",['Lot No 13: 26ª Subasta Online · 24.05.16'],2000 €,18205
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26765_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26765_b.jpg']",Lot 14,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18206/26a-subasta-online-24-05-16,100 Pesetas. 30 Junio 1906. Serie A. ED.B97A. EBC-/MBC+,BANCO DE ESPAÑA,"['100 Pesetas. 30 Junio 1906. Serie A. ED.B97A...', '100 Pesetas. 30 Junio 1906. Serie A. ED.B97A...']",['Lot No 14: 26ª Subasta Online · 24.05.16'],75 €,18206
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26919_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26919_b.jpg']",Lot 15,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18207/26a-subasta-online-24-05-16,100 Pesetas. 30 Junio 1906. Sin serie. ED.D97. BC+,BANCO DE ESPAÑA,"['100 Pesetas. 30 Junio 1906. Sin serie. ED...', '100 Pesetas. 30 Junio 1906. Sin serie. ED...']",['Lot No 15: 26ª Subasta Online · 24.05.16'],21 €,18207
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26764_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26764_b.jpg']",Lot 16,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18208/26a-subasta-online-24-05-16,"25 Pesetas. 24 Septiembre 1906. Serie A. ED.B98A. Doblez central pero manteniendo apresto, si no EBC-/MBC+. Escaso así",BANCO DE ESPAÑA,"['25 Pesetas. 24 Septiembre 1906. Serie A. ED...', '25 Pesetas. 24 Septiembre 1906. Serie A. ED...']",['Lot No 16: 26ª Subasta Online · 24.05.16'],55 €,18208
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26918_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26918_b.jpg']",Lot 17,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18209/26a-subasta-online-24-05-16,25 Pesetas. 24 Septiembre 1906. Serie A. ED.B98A. BC+,BANCO DE ESPAÑA,"['25 Pesetas. 24 Septiembre 1906. Serie A. ED...', '25 Pesetas. 24 Septiembre 1906. Serie A. ED...']",['Lot No 17: 26ª Subasta Online · 24.05.16'],23 €,18209
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26761_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26761_b.jpg']",Lot 18,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18210/26a-subasta-online-24-05-16,50 Pesetas. 24 Septiembre 1906. Sin serie. ED.B99. Escaso así. MBC+,BANCO DE ESPAÑA,"['50 Pesetas. 24 Septiembre 1906. Sin serie...', '50 Pesetas. 24 Septiembre 1906. Sin serie...']",['Lot No 18: 26ª Subasta Online · 24.05.16'],50 €,18210
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26762_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26762_b.jpg']",Lot 19,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18211/26a-subasta-online-24-05-16,50 Pesetas. 24 Septiembre 1906. Sin serie. Variante de color rosáceo en campo de anverso. ED.B99. Raro. MBC,BANCO DE ESPAÑA,"['50 Pesetas. 24 Septiembre 1906. Sin serie...', '50 Pesetas. 24 Septiembre 1906. Sin serie...']",['Lot No 19: 26ª Subasta Online · 24.05.16'],50 €,18211
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26763_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26763_b.jpg']",Lot 20,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18212/26a-subasta-online-24-05-16,"50 Pesetas. 24 Septiembre 1906. Serie B. ED.B99A. Algo sucio en reverso, si no MBC-",BANCO DE ESPAÑA,"['50 Pesetas. 24 Septiembre 1906. Serie B. ED...', '50 Pesetas. 24 Septiembre 1906. Serie B. ED...']",['Lot No 20: 26ª Subasta Online · 24.05.16'],25 €,18212
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26769_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26769_b.jpg']",Lot 21,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18213/26a-subasta-online-24-05-16,500 Pesetas. 28 Enero 1907. Sin serie. ED.B100. Raro. MBC,BANCO DE ESPAÑA,"['500 Pesetas. 28 Enero 1907. Sin serie. ED...', '500 Pesetas. 28 Enero 1907. Sin serie. ED...']",['Lot No 21: 26ª Subasta Online · 24.05.16'],1900 €,18213
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27073_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27073_b.jpg']",Lot 22,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18214/26a-subasta-online-24-05-16,"1000 Pesetas. 10 Mayo 1907. Sin serie. ED.B101. Ligeramente restaurado, si no EBC-. Muy raro",BANCO DE ESPAÑA,"['1000 Pesetas. 10 Mayo 1907. Sin serie. ED...', '1000 Pesetas. 10 Mayo 1907. Sin serie. ED...']",['Lot No 22: 26ª Subasta Online · 24.05.16'],4000 €,18214
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26766_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26766_b.jpg']",Lot 23,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18215/26a-subasta-online-24-05-16,25 Pesetas. 15 Julio 1907. Sin serie. ED.B102. Muy escaso así. EBC,BANCO DE ESPAÑA,"['25 Pesetas. 15 Julio 1907. Sin serie. ED...', '25 Pesetas. 15 Julio 1907. Sin serie. ED...']",['Lot No 23: 26ª Subasta Online · 24.05.16'],260 €,18215
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26767_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26767_b.jpg']",Lot 24,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18216/26a-subasta-online-24-05-16,50 Pesetas. 15 Julio 1907. Sin serie. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en el margen superior izq. ED.B121. Doblez central pero manteniendo su apresto. Raro así. EBC,BANCO DE ESPAÑA,"['50 Pesetas. 15 Julio 1907. Sin serie. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en el margen superior izq...', '50 Pesetas. 15 Julio 1907. Sin serie. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en el margen superior izq...']",['Lot No 24: 26ª Subasta Online · 24.05.16'],180 €,18216
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26922_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26922_b.jpg']",Lot 25,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18217/26a-subasta-online-24-05-16,"50 Pesetas. 15 Julio 1907. Sin serie. Sello en seco ESTADO ESPAÑOL · BURGOS en la parte der. ED.D2. Rotura en margen inferior, si no MBC+. Raro así",BANCO DE ESPAÑA,"['50 Pesetas. 15 Julio 1907. Sin serie. Sello en seco ESTADO ESPAÑOL · BURGOS en la parte der...', '50 Pesetas. 15 Julio 1907. Sin serie. Sello en seco ESTADO ESPAÑOL · BURGOS en la parte der...']",['Lot No 25: 26ª Subasta Online · 24.05.16'],50 €,18217
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26768_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26768_b.jpg']",Lot 26,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18218/26a-subasta-online-24-05-16,100 Pesetas. 15 Julio 1907. Sin serie. ED.B104. MBC+,BANCO DE ESPAÑA,"['100 Pesetas. 15 Julio 1907. Sin serie. ED...', '100 Pesetas. 15 Julio 1907. Sin serie. ED...']",['Lot No 26: 26ª Subasta Online · 24.05.16'],130 €,18218
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27058_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27058_b.jpg']",Lot 27,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18219/26a-subasta-online-24-05-16,500 Pesetas. 15 Julio 1907. Sin serie. ED.B105. Muy escaso. MBC+,BANCO DE ESPAÑA,"['500 Pesetas. 15 Julio 1907. Sin serie. ED...', '500 Pesetas. 15 Julio 1907. Sin serie. ED...']",['Lot No 27: 26ª Subasta Online · 24.05.16'],400 €,18219
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26770_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26770_b.jpg']",Lot 28,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18220/26a-subasta-online-24-05-16,"500 Pesetas. 15 Julio 1907. Sin serie. ED.B105. Marca de celo en margen de reverso, si no MBC. Muy escaso",BANCO DE ESPAÑA,"['500 Pesetas. 15 Julio 1907. Sin serie. ED...', '500 Pesetas. 15 Julio 1907. Sin serie. ED...']",['Lot No 28: 26ª Subasta Online · 24.05.16'],250 €,18220
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27059_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27059_b.jpg']",Lot 29,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18221/26a-subasta-online-24-05-16,"1000 Pesetas. 15 Julio 1907. Sin serie. ED.B106. Restaurado, si no EBC+. Raro",BANCO DE ESPAÑA,"['1000 Pesetas. 15 Julio 1907. Sin serie. ED...', '1000 Pesetas. 15 Julio 1907. Sin serie. ED...']",['Lot No 29: 26ª Subasta Online · 24.05.16'],600 €,18221
['http://subastas.numismaticaycoleccionismo.es/imagenes/26782_a.jpg'],Lot 30,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18222/26a-subasta-online-24-05-16,100 Pesetas. 1 Julio 1925. Lote de 2 billetes. Sin serie y serie E. MBC a MBC-,"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['100 Pesetas. 1 Julio 1925. Lote de 2 billetes...'],['Lot No 30: 26ª Subasta Online · 24.05.16'],4 €,18222
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26926_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26926_b.jpg']",Lot 31,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18223/26a-subasta-online-24-05-16,"100 Pesetas. 1 Julio 1925. Serie B. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en la parte superior derecha. ED.B127. Punto de aguja, si no MBC. Escaso","GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['100 Pesetas. 1 Julio 1925. Serie B. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en la parte superior derecha...', '100 Pesetas. 1 Julio 1925. Serie B. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en la parte superior derecha...']",['Lot No 31: 26ª Subasta Online · 24.05.16'],12 €,18223
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26776_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26776_b.jpg']",Lot 32,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18224/26a-subasta-online-24-05-16,1000 Pesetas. 1 Julio 1925. Sin serie. Numeración superior al 3.646.000. ED.C2. MBC+,"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['1000 Pesetas. 1 Julio 1925. Sin serie. Numeración superior al 3...', '1000 Pesetas. 1 Julio 1925. Sin serie. Numeración superior al 3...']",['Lot No 32: 26ª Subasta Online · 24.05.16'],15 €,18224
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26927_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26927_b.jpg']",Lot 33,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18225/26a-subasta-online-24-05-16,"1000 Pesetas. 1 Julio 1925. Sin serie. Tampón en tinta INUTILIZADO y dos taladros. ED.C2 VTE. Mantiene celo por doblez central, si no BC+","GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['1000 Pesetas. 1 Julio 1925. Sin serie. Tampón en tinta INUTILIZADO y dos taladros...', '1000 Pesetas. 1 Julio 1925. Sin serie. Tampón en tinta INUTILIZADO y dos taladros...']",['Lot No 33: 26ª Subasta Online · 24.05.16'],10 €,18225
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26928_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26928_b.jpg']",Lot 34,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18226/26a-subasta-online-24-05-16,"1000 Pesetas. 1 Julio 1925. Sin serie. Numeración anterior al 3.646.000. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro. ED.D17. Manchita en el lateral de tinta, si no MBC+. Raro así","GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['1000 Pesetas. 1 Julio 1925. Sin serie. Numeración anterior al 3...', '1000 Pesetas. 1 Julio 1925. Sin serie. Numeración anterior al 3...']",['Lot No 34: 26ª Subasta Online · 24.05.16'],50 €,18226
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26772_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26772_b.jpg']",Lot 35,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18227/26a-subasta-online-24-05-16,25 Pesetas. 12 Octubre 1926. Sin serie. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en el margen superior izq. ED.B118. MBC+/MBC,"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['25 Pesetas. 12 Octubre 1926. Sin serie. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en el margen superior izq...', '25 Pesetas. 12 Octubre 1926. Sin serie. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en el margen superior izq...']",['Lot No 35: 26ª Subasta Online · 24.05.16'],40 €,18227
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26771_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26771_b.jpg']",Lot 36,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18228/26a-subasta-online-24-05-16,"25 Pesetas. 12 Octubre 1926. Sin serie. Sello en seco algo difuso GOBIERNO PROVISIONAL DE LA REPÚBLICA en el margen superior izq. ED.B118. Marca de celo en margen y algo sucio en rev., si no MBC-","GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['25 Pesetas. 12 Octubre 1926. Sin serie. Sello en seco algo difuso GOBIERNO PROVISIONAL DE LA REPÚBLICA en el margen superior izq...', '25 Pesetas. 12 Octubre 1926. Sin serie. Sello en seco algo difuso GOBIERNO PROVISIONAL DE LA REPÚBLICA en el margen superior izq...']",['Lot No 36: 26ª Subasta Online · 24.05.16'],15 €,18228
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26924_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26924_b.jpg']",Lot 37,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18229/26a-subasta-online-24-05-16,25 Pesetas. 12 Octubre 1926. Serie A. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en la parte superior izquierda. ED.B118. Muy escaso. MBC,"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['25 Pesetas. 12 Octubre 1926. Serie A. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en la parte superior izquierda...', '25 Pesetas. 12 Octubre 1926. Serie A. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en la parte superior izquierda...']",['Lot No 37: 26ª Subasta Online · 24.05.16'],30 €,18229
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26923_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26923_b.jpg']",Lot 38,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18230/26a-subasta-online-24-05-16,25 Pesetas. 12 Octubre 1926. Serie B. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro. ED.D3. Raro así. MBC+,"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['25 Pesetas. 12 Octubre 1926. Serie B. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro...', '25 Pesetas. 12 Octubre 1926. Serie B. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro...']",['Lot No 38: 26ª Subasta Online · 24.05.16'],40 €,18230
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26775_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26775_b.jpg']",Lot 39,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18231/26a-subasta-online-24-05-16,50 Pesetas. 17 Mayo 1927. Sin serie. ED.B110. MBC+,"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['50 Pesetas. 17 Mayo 1927. Sin serie. ED.B110...', '50 Pesetas. 17 Mayo 1927. Sin serie. ED.B110...']",['Lot No 39: 26ª Subasta Online · 24.05.16'],42 €,18231
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26773_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26773_b.jpg']",Lot 40,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18232/26a-subasta-online-24-05-16,"50 Pesetas. 17 Mayo 1927. Sin serie. Con sello en tinta azul REPÚBLICA ESPAÑOLA sobre el busto del rey. ED.B115. Mantiene celo en las roturas por doblez, si no BC. Escaso","GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['50 Pesetas. 17 Mayo 1927. Sin serie. Con sello en tinta azul REPÚBLICA ESPAÑOLA sobre el busto del rey...', '50 Pesetas. 17 Mayo 1927. Sin serie. Con sello en tinta azul REPÚBLICA ESPAÑOLA sobre el busto del rey...']",['Lot No 40: 26ª Subasta Online · 24.05.16'],20 €,18232
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26920_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26920_b.jpg']",Lot 41,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18233/26a-subasta-online-24-05-16,50 Pesetas. 17 Mayo 1927. Sin serie. Con sello en tinta azul REPÚBLICA ESPAÑOLA sobre el busto del rey y sello en seco del GOBIERNO PROVISIONAL DE LA REPÚBLICA en la esquina superior izquierda. ED.B115 VTE. Raro. BC+,"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['50 Pesetas. 17 Mayo 1927. Sin serie. Con sello en tinta azul REPÚBLICA ESPAÑOLA sobre el busto del rey y sello en seco del GOBIERNO PROVISIONAL DE LA REPÚBLICA en la esquina superior izquierda...', '50 Pesetas. 17 Mayo 1927. Sin serie. Con sello en tinta azul REPÚBLICA ESPAÑOLA sobre el busto del rey y sello en seco del GOBIERNO PROVISIONAL DE LA REPÚBLICA en la esquina superior izquierda...']",['Lot No 41: 26ª Subasta Online · 24.05.16'],25 €,18233
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26774_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26774_b.jpg']",Lot 42,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18234/26a-subasta-online-24-05-16,"50 Pesetas. 17 Mayo 1927. Sin serie. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA sobre el busto del rey. ED.B124. Ligeras manchitas del tiempo en márgenes, si no EBC-. Muy buen y escaso ejemplar","GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['50 Pesetas. 17 Mayo 1927. Sin serie. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA sobre el busto del rey...', '50 Pesetas. 17 Mayo 1927. Sin serie. Sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA sobre el busto del rey...']",['Lot No 42: 26ª Subasta Online · 24.05.16'],100 €,18234
